"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","COUNTERPART_COUNTRY.ID","COUNTERPART_COUNTRY","FREQUENCY.ID","FREQUENCY","SCALE.ID","SCALE","TRADE_FLOW.ID","TRADE_FLOW","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MYS.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MYS","Malaysia","A","Annual","6","Millions","XG","Exports of goods","972.008249","601.775466","1087.368344","1150.379875","1067.51384","1429.760843","2794.86437136735","2995.508560712311","1940.009344472497"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.KEN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","KEN","Kenya","A","Annual","6","Millions","MG","Imports of goods","137.529346","136.91055","124.844498","93.872721","87.766199","140.692902","96.35484916717879","50.15445935329325","71.44626189113187"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.PRK.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","PRK","Korea, Democratic People's Republic of","A","Annual","6","Millions","MG","Imports of goods","8.833601","3.961135","2.013511","3.046817","0.713938","0.040572","","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.PAN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","PAN","Panama","A","Annual","6","Millions","MG","Imports of goods","1.898004","6.388767","1.92475","2.161776","3.286279","3.355919","0.3531362967013713","0.1120992377554068","0.2199416535321592"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MDG.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MDG","Madagascar, Republic of","A","Annual","6","Millions","MG","Imports of goods","10.985941","8.435857","15.679807","14.072432","10.485462","11.627352","5.995245859314033","7.450120142722188","22.31610067758923"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MYS.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MYS","Malaysia","A","Annual","6","Millions","MG","Imports of goods","1204.557415","1545.431506","1625.732208","1753.767405","1579.386642","1822.42577","1072.264694501442","1211.835821730866","1744.393118270034"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BHS.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BHS","Bahamas, The","A","Annual","6","Millions","MG","Imports of goods","0.310608","0.301584","0.17702","0.047407","0.005388","0.001699","0.003508","0.002717","0.00224"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.DMA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","DMA","Dominica","A","Annual","6","Millions","XG","Exports of goods","0.414628","0.386328","1.867103","4.665904","0.010782","0.192866","4.287428247787612","0.3072201769911505","0.3072201769911505"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CRI.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CRI","Costa Rica","A","Annual","6","Millions","XG","Exports of goods","31.106365","30.369165","59.848623","25.13916","24.132496","52.242636","70.6958933355431","34.8927802062728","43.18940563224139"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GRC.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GRC","Greece","A","Annual","6","Millions","MG","Imports of goods","213.148354","239.448593","276.114095","257.454944","222.675959","298.677822","199.4837183249801","127.8040064803048","115.4281759723559"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KGZ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KGZ","Kyrgyz Republic","A","Annual","6","Millions","XG","Exports of goods","1028.162679","1378.360777","1626.092128","1530.172271","1458.272792","2152.592818","2610.65526001023","2624.34319157039","2655.257741657308"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PAN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PAN","Panama","A","Annual","6","Millions","XG","Exports of goods","12.290869","18.218647","21.635456","29.01465","36.818789","61.067765","82.63314458330012","30.71516392355204","44.09059212809883"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GRC.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GRC","Greece","A","Annual","6","Millions","XG","Exports of goods","2665.33132","3461.816068","4084.86543","3899.995798","2621.349354","4197.516564","8074.640542843635","2192.585951800407","1574.260815812305"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.KGZ.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","KGZ","Kyrgyz Republic","A","Annual","6","Millions","MG","Imports of goods","176.16181","190.168408","240.198524","306.989987","238.80509","337.902536","788.5449146743192","674.0672495435615","798.7210031957135"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.NOR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","NOR","Norway","A","Annual","6","Millions","MG","Imports of goods","664.890532","648.431465","480.210722","504.418606","452.09021","898.407664","485.9441404477657","343.1986110196328","138.8136165376286"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BHS.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BHS","Bahamas, The","A","Annual","6","Millions","XG","Exports of goods","0.388677","4.390864","41.726722","281.411158","151.593893","394.20698","3.583481767116211","0.1240530011467583","0.8703570782427119"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BLR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BLR","Belarus, Republic of","A","Annual","6","Millions","MG","Imports of goods","9486.686383","11303.701714","11884.540489","12197.153018","12585.076696","15619.579579","18148.1694377609","15303.76422543861","14121.15930498812"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NPL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NPL","Nepal","A","Annual","6","Millions","XG","Exports of goods","3.661537","11.463112","6.911566","13.820708","5.870795","16.737198","5.389174943182493","4.631448922285774","4.641441030893745"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GHA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GHA","Ghana","A","Annual","6","Millions","MG","Imports of goods","57.307655","75.710467","93.170015","88.50555","74.246325","80.559741","1308.541327496526","91.98863798766301","343.5166043046186"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.HTI.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","HTI","Haiti","A","Annual","6","Millions","XG","Exports of goods","5.266282","7.518299","11.375274","6.783678","6.069205","22.266672","3.598905","2.58182","2.635825"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SLV.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SLV","El Salvador","A","Annual","6","Millions","MG","Imports of goods","1.432534","3.321248","3.608401","2.918494","2.379156","4.843801","2.461015022820366","0.2247267579221295","0.2636180308683557"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CRI.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CRI","Costa Rica","A","Annual","6","Millions","MG","Imports of goods","75.691207","110.696156","104.38726","97.949514","101.208265","113.19965","74.23708640122234","73.39989340897092","97.05744659881474"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.DMA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","DMA","Dominica","A","Annual","6","Millions","MG","Imports of goods","0.031242","0.0432","0.001472","0.025887","0.044742","0.053334","0.01075732776817125","0.008326646592332001","0.006864845745632339"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.NPL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","NPL","Nepal","A","Annual","6","Millions","MG","Imports of goods","0.703932","1.530514","2.124743","1.888408","2.036979","2.082178","1.570940748566077","1.317418517474912","1.511706806593455"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NOR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NOR","Norway","A","Annual","6","Millions","XG","Exports of goods","731.94008","774.309009","1131.930394","2833.181518","1125.388726","1814.938894","1331.736885404831","206.961641373405","160.733341571618"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.HTI.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","HTI","Haiti","A","Annual","6","Millions","MG","Imports of goods","0.188022","0.169171","0.220922","1.449004","0.203435","0.324889","0.3023512758377678","0.2340024632152143","0.1929454756328732"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LVA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LVA","Latvia, Republic of","A","Annual","6","Millions","MG","Imports of goods","343.369663","453.77776","479.909445","466.59993","477.034955","496.641575","505.5481313036737","502.1175794738625","244.2764135914898"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.DNK.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","DNK","Denmark","A","Annual","6","Millions","MG","Imports of goods","830.688091","923.960341","998.398807","1168.669857","1133.417058","1251.094387","535.1659400940574","220.1968207805114","207.3533435444215"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.COG.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","COG","Congo, Republic of","A","Annual","6","Millions","MG","Imports of goods","0.205366","0.17875","0.313008","0.295804","0.137615","2.200965","0.002187","0.001691","0.001394"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LVA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LVA","Latvia, Republic of","A","Annual","6","Millions","XG","Exports of goods","4934.816105","4735.118814","4519.151613","4963.324291","3254.316723","4294.782604","3856.56484076169","1489.832086671869","1031.59658338901"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NAM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NAM","Namibia","A","Annual","6","Millions","XG","Exports of goods","23.145712","1.445578","14.412231","11.407189","24.06447","12.034756","3.299049218748255","11.77512096399057","9.339877276160233"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SAU.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SAU","Saudi Arabia","A","Annual","6","Millions","XG","Exports of goods","350.941552","770.680173","762.761379","1398.03416","1418.665006","1919.927196","2831.79746666668","6094.263734119381","5111.385620704645"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.COG.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","COG","Congo, Republic of","A","Annual","6","Millions","XG","Exports of goods","8.023914","22.648034","38.10975","27.917479","90.635662","122.440076","11.357509","8.147769","8.318205"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TUR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TUR","Türkiye, Republic of","A","Annual","6","Millions","XG","Exports of goods","13672.515003","17541.464568","21525.038664","21119.593055","15759.968692","26515.683555","53883.09786617509","41750.48232231555","40303.9559049279"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SAU.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SAU","Saudi Arabia","A","Annual","6","Millions","MG","Imports of goods","140.878599","144.470697","292.117859","264.268899","218.69819","335.374361","147.9845097254884","78.30354642283261","168.0447170733527"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GBR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GBR","United Kingdom","A","Annual","6","Millions","XG","Exports of goods","6952.450734","8777.509816","9733.618921","13108.351571","23067.076004","22279.414334","10538.59322891644","108.5022344879026","133.6068076258822"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.NAM.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","NAM","Namibia","A","Annual","6","Millions","MG","Imports of goods","1.000065","0.554069","0.477112","1.878326","5.310944","1.792295","2.422614375314186","4.147068050586835","5.719320740952458"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.URY.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","URY","Uruguay","A","Annual","6","Millions","XG","Exports of goods","32.500865","30.413117","33.036167","30.170523","40.282223","51.113603","33.69458058908134","13.38057680347028","25.87127329739842"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.DNK.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","DNK","Denmark","A","Annual","6","Millions","XG","Exports of goods","1400.477736","2908.923951","3894.005717","3198.142072","1733.701638","2984.597427","1267.054218092523","468.3016197577698","455.4753011237869"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TX598.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TX598","Asia not specified","A","Annual","6","Millions","MG","Imports of goods","0.061866","0.085761","10.207727","15.648134","16.214498","23.082158","4.720153","3.653136","3.012168"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.PNG.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","PNG","Papua New Guinea","A","Annual","6","Millions","MG","Imports of goods","3.048034","5.118855","3.074891","3.966944","3.369595","3.136615","0.9774924432622592","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.COD.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","COD","Congo, Democratic Republic of the","A","Annual","6","Millions","MG","Imports of goods","0.227916","0.254577","0.426726","0.436853","0.181425","0.325253","","0.06852505774382944","0.06852505774382944"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.ISL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","ISL","Iceland","A","Annual","6","Millions","MG","Imports of goods","20.493415","23.353392","29.414787","54.714145","32.224501","19.531895","1.219144640819014","0.02487735971466604",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.OMN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","OMN","Oman","A","Annual","6","Millions","MG","Imports of goods","2.459076","3.283232","2.688809","3.984991","1.917655","3.025949","5.167307396901399","15.81962601103357","18.2578822473706"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MAR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MAR","Morocco","A","Annual","6","Millions","MG","Imports of goods","567.00777","566.158928","545.685791","506.019796","392.956397","435.560129","209.728039935411","228.925053046066","195.681079145716"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BHR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BHR","Bahrain, Kingdom of","A","Annual","6","Millions","MG","Imports of goods","6.468632","5.214562","7.079654","11.01584","12.160429","14.66385","5.843136518838199","1.72881308632012","1.990584488945404"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.HND.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","HND","Honduras","A","Annual","6","Millions","MG","Imports of goods","13.39925","20.813667","18.199862","20.315578","15.473744","20.506675","22.40550361253346","12.43968444612099","7.035645102369953"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.AZE.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","AZE","Azerbaijan, Republic of","A","Annual","6","Millions","MG","Imports of goods","446.242251","691.212741","774.025401","847.655314","813.720675","1029.546643","1090.585620589968","1337.651865036556","1317.423304603093"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.DEU.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","DEU","Germany","A","Annual","6","Millions","MG","Imports of goods","19415.397206","24117.876097","25489.409067","25090.728874","23417.669682","27339.54386","13370.72480617847","8312.651427936071","7080.50284755761"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NGA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NGA","Nigeria","A","Annual","6","Millions","XG","Exports of goods","379.873866","385.946061","733.73894","376.64528","423.726167","883.388551","680.6373462103897","675.3065805803128","317.7512375958122"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.USA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","USA","United States","A","Annual","6","Millions","MG","Imports of goods","11047.049776","12664.066688","12690.728976","13422.179565","13222.316479","17519.530668","4561.697058207354","1638.58095525987","1443.226612609705"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PHL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PHL","Philippines","A","Annual","6","Millions","XG","Exports of goods","146.489875","196.297231","799.318457","696.085051","494.05914","528.942465","405.4456708042383","111.1414119242464","37.74218936414661"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.WBG.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","WBG","West Bank and Gaza","A","Annual","6","Millions","MG","Imports of goods","0.585286","0.373874","0.104999","0.635125","0.291805","0.068004","0.02403394914401168","0.01723594504562156","0.01733874878306574"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.VEN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","VEN","Venezuela, República Bolivariana de","A","Annual","6","Millions","MG","Imports of goods","1.794599","0.754942","1.215383","0.872146","1.546934","1.767126","2.536388217994813","5.269973874712107","8.542616791350695"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.IRN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","IRN","Iran, Islamic Republic of","A","Annual","6","Millions","MG","Imports of goods","302.767936","392.997331","525.778825","385.715205","795.68101","975.162455","742.3640784000485","574.5482611559684","473.7396138769778"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LAO.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LAO","Lao People's Democratic Republic","A","Annual","6","Millions","MG","Imports of goods","27.827238","5.178773","15.292988","14.148738","14.623115","10.663934","9.896623101554502","9.171824588168076","11.21666346371494"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LAO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LAO","Lao People's Democratic Republic","A","Annual","6","Millions","XG","Exports of goods","13.110188","11.447773","148.816023","35.281097","9.093417","9.555119","10.64255500883286","11.13582469158101","11.69081530611096"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ROU.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ROU","Romania","A","Annual","6","Millions","XG","Exports of goods","1845.553253","2267.725648","3095.821896","3196.172478","2021.262112","3343.105596","3685.040445019914","313.8238701365268","140.2278233201698"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BEL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BEL","Belgium","A","Annual","6","Millions","XG","Exports of goods","5740.016141","6798.721555","9204.400953","6765.988059","5788.408744","8671.157789","12914.46410742087","3918.982680090348","2461.32762205437"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.VCT.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","VCT","St. Vincent and the Grenadines","A","Annual","6","Millions","XG","Exports of goods","0.610575","","0.001233","0.00824","","1.035298","0.007855047038139032","0.001302173573167433","0.001302173573167433"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LTU.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LTU","Lithuania, Republic of","A","Annual","6","Millions","XG","Exports of goods","2508.886","2850.720394","4224.832703","3486.373949","2338.897762","4577.556696","2448.464571425148","307.6818835935415","203.9865686657446"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CHN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CHN","China, People's Republic of","A","Annual","6","Millions","MG","Imports of goods","38097.732658","48007.199648","52167.592203","54066.431304","54908.217568","72685.740904","82007.51241088703","119833.5792666533","124272.1058082142"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CHN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CHN","China, People's Republic of","A","Annual","6","Millions","XG","Exports of goods","28019.903467","38932.476026","56079.088096","54937.483432","49583.127513","68422.666052","98004.80377930295","111455.3151000893","112058.6970204337"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BEL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BEL","Belgium","A","Annual","6","Millions","MG","Imports of goods","2268.111303","2920.59859","2465.085242","2392.289429","2157.355558","2522.285452","1840.855442119929","1314.143031347801","1282.222357083891"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LTU.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LTU","Lithuania, Republic of","A","Annual","6","Millions","MG","Imports of goods","414.193421","532.1991","539.958614","572.780694","546.583847","655.255255","427.0546790693177","343.6793269833169","102.0401543458926"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.IRN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","IRN","Iran, Islamic Republic of","A","Annual","6","Millions","XG","Exports of goods","1880.909612","1315.786333","1207.467698","1196.915309","1433.651527","3070.472539","2817.176059578998","2347.292754540811","2260.36093357773"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TWN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TWN","Taiwan Province of China","A","Annual","6","Millions","XG","Exports of goods","2706.194395","3395.531411","4520.301127","3226.866053","3093.82921","3532.372039","3431.189855765659","3018.36078880303","3209.704659722226"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.ROU.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","ROU","Romania","A","Annual","6","Millions","MG","Imports of goods","1232.11752","1617.739676","1821.856507","1461.697245","1292.91578","1590.034712","576.7167954725851","342.5446173968115","268.1157253319237"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MRT.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MRT","Mauritania, Islamic Republic of","A","Annual","6","Millions","MG","Imports of goods","10.629075","11.88979","8.127956","2.580132","1.637326","1.93479","0.005436859686992482","0.001287966857866522","0.005461891513071621"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MEX.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MEX","Mexico","A","Annual","6","Millions","MG","Imports of goods","644.377734","955.096581","937.975803","1107.283929","1018.176477","1380.335482","338.3543989665606","101.9571638576421","87.51078908610326"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.IRQ.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","IRQ","Iraq","A","Annual","6","Millions","MG","Imports of goods","0.000009","0.039599","0.073761","0.016312","0.397163","0.049098","","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MNE.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MNE","Montenegro","A","Annual","6","Millions","MG","Imports of goods","5.164004","5.752732","28.135561","28.767069","17.735189","32.616965","5.675598646968253","2.277477705252087","6.378191889728404"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.FJI.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","FJI","Fiji, Republic of","A","Annual","6","Millions","MG","Imports of goods","0.093186","0.09936","0.090613","0.100813","0.045349","0.144087","0.115811","0.089632","0.073906"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LSO.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LSO","Lesotho, Kingdom of","A","Annual","6","Millions","MG","Imports of goods","0.044727","0.058462","0.161777","1.719839","0.011813","0.072034","0.003807","0.002946","0.002428"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.IDN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","IDN","Indonesia","A","Annual","6","Millions","MG","Imports of goods","2211.889798","2484.166603","1715.898297","1680.994751","1787.08735","2624.958873","2593.003674224558","1604.46122509332","3059.557700186701"
